City,Date,ws,hum,dew,pm25
Kunming,2020-10-25,4.6,82.0,13.0,76.0
Kunming,2020-06-03,3.6,56.0,12.0,61.0
Kunming,2020-06-08,5.6,57.0,14.0,38.0
Kunming,2020-08-07,1.5,93.0,18.0,34.0
Kunming,2020-05-22,3.6,93.0,16.0,68.0
Kunming,2020-09-14,3.6,100.0,18.0,34.0
Kunming,2020-09-19,3.6,100.0,16.0,53.0
Kunming,2020-11-15,2.5,70.0,5.0,87.0
Kunming,2020-09-30,2.5,100.0,18.0,50.0
Kunming,2020-05-18,2.5,59.0,12.0,57.0
Kunming,2020-07-05,3.6,93.0,18.0,34.0
Kunming,2020-09-16,3.6,100.0,18.0,38.0
Kunming,2020-10-01,3.6,88.0,17.0,42.0
Kunming,2020-06-09,3.6,73.0,16.0,50.0
Kunming,2020-09-23,4.6,100.0,13.0,30.0
Kunming,2020-10-27,3.6,87.0,14.0,65.0
Kunming,2020-03-30,7.7,26.0,2.0,107.0
Kunming,2020-04-09,4.6,51.0,8.0,124.0
Kunming,2020-05-10,4.6,37.0,5.0,80.0
Kunming,2020-04-11,3.6,51.0,5.0,80.0
Kunming,2020-10-26,2.5,88.0,14.0,76.0
Kunming,2020-06-02,4.6,56.0,13.0,57.0
Kunming,2020-07-25,4.6,77.0,17.0,46.0
Kunming,2020-09-01,1.5,88.0,13.0,68.0
Kunming,2020-04-24,4.6,100.0,5.0,46.0
Kunming,2020-06-26,5.6,73.0,17.0,46.0
Kunming,2020-08-09,4.6,100.0,19.0,34.0
Kunming,2020-11-04,1.5,100.0,13.0,53.0
Kunming,2020-08-14,3.6,88.0,18.0,30.0
Kunming,2020-09-02,2.5,72.0,14.0,87.0
Kunming,2020-09-12,1.5,100.0,18.0,42.0
Kunming,2020-09-29,3.6,100.0,18.0,38.0
Kunming,2020-10-15,3.6,100.0,13.0,34.0
Kunming,2020-06-13,5.6,73.0,16.0,34.0
Kunming,2020-06-30,3.6,88.0,17.0,53.0
Kunming,2020-07-13,2.5,100.0,18.0,17.0
Kunming,2020-11-01,4.6,93.0,15.0,46.0
Kunming,2020-11-02,5.6,100.0,8.0,59.0
Kunming,2020-06-20,5.6,82.0,17.0,25.0
Kunming,2020-07-15,5.6,88.0,17.0,30.0
Kunming,2020-08-11,4.6,93.0,18.0,42.0
Kunming,2020-09-24,2.5,100.0,15.0,53.0
Kunming,2020-05-07,8.7,39.0,9.0,59.0
Kunming,2020-05-09,4.6,28.0,0.0,59.0
Kunming,2020-05-16,2.5,67.0,11.0,78.0
Kunming,2020-05-17,3.6,93.0,15.0,78.0
Kunming,2020-08-17,2.5,100.0,17.0,21.0
Kunming,2020-10-08,1.5,100.0,16.0,57.0
Kunming,2020-06-17,6.6,73.0,17.0,30.0
Kunming,2020-06-24,3.6,77.0,17.0,50.0
Kunming,2020-08-13,3.6,93.0,18.0,34.0
Kunming,2020-06-27,6.6,73.0,16.0,34.0
Kunming,2020-09-25,4.6,100.0,17.0,38.0
Kunming,2020-10-31,3.6,93.0,14.0,55.0
Kunming,2020-11-20,6.6,58.0,4.0,61.0
Kunming,2020-04-17,6.6,45.0,7.0,95.0
Kunming,2020-05-02,3.6,56.0,10.0,59.0
Kunming,2020-05-14,8.7,49.0,9.0,59.0
Kunming,2020-09-07,2.5,87.0,15.0,42.0
Kunming,2020-10-17,3.6,100.0,9.0,59.0
Kunming,2020-10-22,2.5,70.0,4.0,55.0
Kunming,2020-11-16,3.6,87.0,11.0,85.0
Kunming,2020-05-03,5.6,55.0,10.0,65.0
Kunming,2020-06-04,5.6,49.0,12.0,61.0
Kunming,2020-07-27,2.5,64.0,12.0,57.0
Kunming,2020-07-08,5.6,88.0,18.0,38.0
Kunming,2020-09-20,1.5,93.0,16.0,38.0
Kunming,2020-10-18,3.6,100.0,11.0,59.0
Kunming,2020-05-06,8.7,40.0,9.0,63.0
Kunming,2020-06-06,4.6,64.0,15.0,57.0
Kunming,2020-06-22,6.6,73.0,16.0,34.0
Kunming,2020-03-31,4.6,24.0,-1.0,99.0
Kunming,2020-04-05,3.6,81.0,9.0,134.0
Kunming,2020-05-01,2.5,63.0,11.0,57.0
Kunming,2020-08-03,3.6,100.0,17.0,34.0
Kunming,2020-08-05,1.5,78.0,17.0,42.0
Kunming,2020-08-15,4.6,88.0,18.0,34.0
Kunming,2020-11-23,4.6,71.0,6.0,72.0
Kunming,2020-04-04,2.5,67.0,9.0,157.0
Kunming,2020-07-16,5.6,82.0,18.0,38.0
Kunming,2020-07-24,4.6,82.0,16.0,38.0
Kunming,2020-09-21,3.6,100.0,17.0,53.0
Kunming,2020-09-22,3.6,100.0,18.0,34.0
Kunming,2020-11-24,5.6,93.0,7.0,63.0
Kunming,2020-01-04,3.6,100.0,8.0,59.0
Kunming,2020-06-10,6.6,73.0,16.0,42.0
Kunming,2020-08-21,2.5,88.0,17.0,63.0
Kunming,2020-08-16,2.5,100.0,18.0,38.0
Kunming,2020-08-30,1.5,100.0,18.0,50.0
Kunming,2020-10-07,3.6,100.0,16.0,46.0
Kunming,2020-04-12,4.6,87.0,8.0,93.0
Kunming,2020-04-15,5.6,45.0,8.0,80.0
Kunming,2020-08-08,3.6,88.0,18.0,25.0
Kunming,2020-07-21,5.6,100.0,18.0,25.0
Kunming,2020-11-11,1.5,61.0,0.0,72.0
Kunming,2020-04-28,1.5,51.0,5.0,80.0
Kunming,2020-05-13,8.7,55.0,11.0,70.0
Kunming,2020-07-11,7.7,88.0,17.0,25.0
Kunming,2020-10-20,2.5,100.0,10.0,42.0
Kunming,2020-11-22,5.6,66.0,5.0,74.0
Kunming,2020-01-03,6.6,51.0,6.0,57.0
Kunming,2020-05-11,4.6,28.0,4.0,76.0
Kunming,2020-09-18,4.6,93.0,13.0,42.0
Kunming,2020-07-03,2.5,100.0,18.0,34.0
Kunming,2020-07-07,5.6,82.0,18.0,34.0
Kunming,2020-10-14,3.6,93.0,13.0,65.0
Kunming,2020-04-02,5.6,44.0,4.0,134.0
Kunming,2020-05-08,6.6,31.0,6.0,57.0
Kunming,2020-05-15,6.6,45.0,9.0,68.0
Kunming,2020-09-28,4.6,100.0,18.0,38.0
Kunming,2020-11-05,4.6,100.0,13.0,46.0
Kunming,2020-11-08,1.5,87.0,10.0,78.0
Kunming,2020-07-10,6.6,93.0,18.0,30.0
Kunming,2020-08-24,4.6,93.0,17.0,34.0
Kunming,2020-10-29,2.5,93.0,13.0,55.0
Kunming,2020-11-17,5.6,76.0,11.0,50.0
Kunming,2020-05-04,6.6,59.0,11.0,65.0
Kunming,2020-07-22,5.6,93.0,17.0,21.0
Kunming,2020-08-22,2.5,93.0,17.0,68.0
Kunming,2020-06-14,2.5,93.0,17.0,46.0
Kunming,2020-06-23,5.6,68.0,17.0,46.0
Kunming,2020-08-02,4.6,88.0,17.0,34.0
Kunming,2020-11-13,1.5,71.0,6.0,122.0
Kunming,2020-04-01,4.6,33.0,1.0,149.0
Kunming,2020-05-28,2.5,100.0,15.0,78.0
Kunming,2020-06-11,7.7,68.0,15.0,30.0
Kunming,2020-10-23,2.5,54.0,3.0,70.0
Kunming,2020-06-25,2.5,93.0,18.0,72.0
Kunming,2020-07-14,5.6,88.0,16.0,17.0
Kunming,2020-08-19,3.6,100.0,15.0,25.0
Kunming,2020-11-06,2.5,87.0,12.0,59.0
Kunming,2020-05-19,4.6,49.0,12.0,70.0
Kunming,2020-07-09,5.6,93.0,18.0,25.0
Kunming,2020-10-28,1.5,93.0,13.0,68.0
Kunming,2020-04-08,3.6,87.0,9.0,132.0
Kunming,2020-09-09,1.5,93.0,17.0,59.0
Kunming,2020-10-11,2.5,72.0,12.0,80.0
Kunming,2020-04-29,4.6,71.0,8.0,78.0
Kunming,2020-08-01,2.5,77.0,16.0,61.0
Kunming,2020-08-12,3.6,93.0,19.0,42.0
Kunming,2020-07-29,2.5,60.0,13.0,85.0
Kunming,2020-07-31,1.5,73.0,16.0,57.0
Kunming,2020-05-27,4.6,100.0,10.0,57.0
Kunming,2020-07-02,2.5,100.0,17.0,38.0
Kunming,2020-07-06,5.6,88.0,18.0,34.0
Kunming,2020-10-10,2.5,82.0,11.0,68.0
Kunming,2020-11-09,1.5,100.0,8.0,114.0
Kunming,2020-11-10,1.5,100.0,6.0,142.0
Kunming,2020-04-23,5.6,87.0,8.0,89.0
Kunming,2020-08-29,2.5,93.0,17.0,53.0
Kunming,2020-09-08,1.5,77.0,16.0,65.0
Kunming,2020-07-01,2.5,100.0,18.0,46.0
Kunming,2020-09-06,4.6,100.0,17.0,55.0
Kunming,2020-08-28,3.6,64.0,15.0,63.0
Kunming,2020-06-12,7.7,60.0,15.0,25.0
Kunming,2020-06-19,2.5,100.0,18.0,53.0
Kunming,2020-08-10,4.6,100.0,18.0,30.0
Kunming,2020-10-16,4.6,100.0,10.0,30.0
Kunming,2020-05-05,6.6,49.0,11.0,59.0
Kunming,2020-07-23,5.6,93.0,17.0,25.0
Kunming,2020-08-25,1.5,64.0,11.0,53.0
Kunming,2020-08-23,4.6,82.0,16.0,46.0
Kunming,2020-04-13,2.5,93.0,9.0,63.0
Kunming,2020-05-21,6.6,60.0,14.0,50.0
Kunming,2020-06-28,5.6,68.0,16.0,34.0
Kunming,2020-07-26,3.6,93.0,18.0,53.0
Kunming,2020-07-12,3.6,93.0,17.0,38.0
Kunming,2020-09-13,2.5,100.0,18.0,30.0
Kunming,2020-10-12,1.5,71.0,11.0,72.0
Kunming,2020-11-14,1.5,61.0,3.0,89.0
Kunming,2020-04-19,6.6,40.0,6.0,78.0
Kunming,2020-05-12,4.6,56.0,11.0,97.0
Kunming,2020-05-24,4.6,53.0,14.0,65.0
Kunming,2020-04-30,5.6,72.0,12.0,53.0
Kunming,2020-05-29,2.5,87.0,13.0,46.0
Kunming,2020-11-21,6.6,62.0,5.0,68.0
Kunming,2020-05-31,5.6,60.0,13.0,61.0
Kunming,2020-09-26,3.6,100.0,15.0,42.0
Kunming,2020-08-04,2.5,88.0,18.0,34.0
Kunming,2020-08-31,2.5,100.0,16.0,50.0
Kunming,2020-09-10,3.6,100.0,18.0,42.0
Kunming,2020-04-25,3.6,100.0,6.0,50.0
Kunming,2020-05-26,4.6,87.0,10.0,59.0
Kunming,2020-07-04,3.6,88.0,18.0,38.0
Kunming,2020-10-02,4.6,82.0,17.0,34.0
Kunming,2020-07-28,2.5,56.0,13.0,70.0
Kunming,2020-09-11,2.5,100.0,17.0,42.0
Kunming,2020-10-05,3.6,100.0,17.0,42.0
Kunming,2020-08-20,1.5,93.0,16.0,53.0
Kunming,2020-04-20,6.6,34.0,5.0,72.0
Kunming,2020-05-20,6.6,50.0,13.0,74.0
Kunming,2020-06-21,6.6,73.0,17.0,25.0
Kunming,2020-06-16,5.6,88.0,18.0,34.0
Kunming,2020-10-13,1.5,72.0,11.0,72.0
Kunming,2020-05-23,4.6,77.0,14.0,72.0
Kunming,2020-05-25,3.6,64.0,12.0,76.0
Kunming,2020-06-15,3.6,77.0,17.0,42.0
Kunming,2020-10-30,1.5,100.0,14.0,50.0
Kunming,2020-05-30,4.6,64.0,13.0,61.0
Kunming,2020-07-18,5.6,100.0,17.0,30.0
Kunming,2020-09-27,3.6,93.0,17.0,38.0
Kunming,2020-11-07,2.5,93.0,11.0,80.0
Kunming,2020-11-12,0.5,70.0,3.0,102.0
Kunming,2020-06-05,1.5,68.0,14.0,57.0
Kunming,2020-09-05,4.6,82.0,16.0,63.0
Kunming,2020-10-21,5.6,100.0,8.0,25.0
Kunming,2020-01-05,3.6,100.0,8.0,53.0
Kunming,2020-10-09,1.5,93.0,14.0,63.0
Kunming,2020-11-03,4.6,100.0,8.0,50.0
Kunming,2020-10-04,3.6,100.0,17.0,42.0
Kunming,2020-04-14,3.6,67.0,7.0,63.0
Kunming,2020-06-07,7.7,50.0,15.0,42.0
Kunming,2020-09-04,3.6,88.0,17.0,68.0
Kunming,2020-04-10,5.6,54.0,9.0,117.0
Kunming,2020-06-01,4.6,56.0,13.0,65.0
Kunming,2020-11-18,5.6,54.0,5.0,53.0
Kunming,2020-04-07,3.6,82.0,8.0,112.0
Kunming,2020-04-27,1.5,62.0,5.0,93.0
Kunming,2020-08-27,5.6,63.0,13.0,70.0
Kunming,2020-04-21,6.6,39.0,5.0,78.0
Kunming,2020-10-24,3.6,66.0,7.0,102.0
Kunming,2020-04-26,1.5,71.0,5.0,59.0
Kunming,2020-06-29,5.6,68.0,16.0,42.0
Kunming,2020-07-19,3.6,100.0,17.0,30.0
Kunming,2020-11-19,6.6,50.0,2.0,59.0
Kunming,2020-06-18,4.6,93.0,17.0,42.0
Kunming,2020-09-03,2.5,77.0,16.0,80.0
Kunming,2020-09-15,3.6,100.0,18.0,34.0
Kunming,2020-09-17,5.6,93.0,16.0,42.0
Kunming,2020-04-16,5.6,42.0,6.0,97.0
Kunming,2020-10-03,3.6,93.0,17.0,38.0
Kunming,2020-08-18,2.5,100.0,17.0,21.0
Kunming,2020-04-03,5.6,48.0,6.0,142.0
Kunming,2020-04-18,8.7,52.0,8.0,68.0
Kunming,2020-07-17,5.6,93.0,18.0,34.0
Kunming,2020-07-30,2.5,68.0,14.0,78.0
Kunming,2020-08-06,1.5,77.0,17.0,50.0
Kunming,2020-08-26,1.5,52.0,11.0,63.0
Kunming,2020-10-19,3.6,100.0,10.0,63.0
Kunming,2020-04-06,5.6,87.0,8.0,117.0
Kunming,2020-04-22,4.6,42.0,7.0,76.0
Kunming,2020-07-20,2.5,100.0,18.0,30.0
Hangzhou,2020-07-15,2.5,97.0,22.0,53.0
Hangzhou,2020-07-16,2.0,94.0,21.5,38.0
Hangzhou,2020-11-24,2.5,93.0,9.0,63.0
Hangzhou,2020-04-27,3.0,68.0,13.0,117.0
Hangzhou,2020-06-08,4.1,85.5,22.0,97.0
Hangzhou,2020-09-09,1.0,60.0,20.0,107.0
Hangzhou,2020-09-16,1.0,94.0,23.0,70.0
Hangzhou,2020-05-11,1.5,59.0,17.0,85.0
Hangzhou,2020-07-06,1.0,100.0,26.0,57.0
Hangzhou,2020-10-15,4.1,72.5,15.0,59.0
Hangzhou,2020-10-29,2.5,74.5,13.0,82.0
Hangzhou,2020-08-25,3.0,64.0,24.0,78.0
Hangzhou,2020-09-27,2.5,80.5,19.0,70.0
Hangzhou,2020-08-23,3.0,70.0,24.0,70.0
Hangzhou,2020-08-08,2.0,70.0,24.5,55.0
Hangzhou,2020-08-01,2.0,62.5,24.5,38.0
Hangzhou,2020-08-06,2.5,66.0,25.0,50.0
Hangzhou,2020-06-13,1.5,70.0,25.5,68.0
Hangzhou,2020-11-07,1.5,46.0,9.0,124.0
Hangzhou,2020-05-08,2.5,74.0,23.0,70.0
Hangzhou,2020-05-21,2.0,83.0,18.5,95.0
Hangzhou,2020-08-20,2.0,66.0,24.0,89.0
Hangzhou,2020-04-17,3.0,53.0,13.0,151.0
Hangzhou,2020-06-05,2.0,94.0,23.0,53.0
Hangzhou,2020-11-18,2.0,73.0,17.0,65.0
Hangzhou,2020-03-30,1.5,93.0,8.5,55.0
Hangzhou,2020-05-05,3.0,90.5,19.5,102.0
Hangzhou,2020-06-03,1.5,94.0,23.0,34.0
Hangzhou,2020-07-23,3.6,70.0,25.0,65.0
Hangzhou,2020-09-03,2.5,56.0,19.0,80.0
Hangzhou,2020-05-07,3.6,78.0,19.0,82.0
Hangzhou,2020-06-02,2.5,73.0,21.0,53.0
Hangzhou,2020-05-30,2.0,93.0,19.0,61.0
Hangzhou,2020-06-15,1.5,83.0,25.0,65.0
Hangzhou,2020-06-24,1.5,94.0,23.5,55.0
Hangzhou,2020-07-05,1.0,94.0,26.0,63.0
Hangzhou,2020-08-07,2.5,70.0,25.5,63.0
Hangzhou,2020-08-26,4.1,76.0,24.0,68.0
Hangzhou,2020-01-05,2.0,87.0,10.0,129.0
Hangzhou,2020-04-11,4.1,93.0,11.5,65.0
Hangzhou,2020-10-07,3.6,64.0,13.0,59.0
Hangzhou,2020-06-10,1.0,94.0,25.0,63.0
Hangzhou,2020-07-08,1.5,91.0,25.0,34.0
Hangzhou,2020-07-12,2.0,64.0,25.5,68.0
Hangzhou,2020-09-14,1.0,91.0,21.5,109.0
Hangzhou,2020-04-15,1.5,43.5,7.5,74.0
Hangzhou,2020-05-23,1.5,80.5,18.5,91.0
Hangzhou,2020-05-24,2.0,69.0,20.0,99.0
Hangzhou,2020-09-21,1.5,78.0,19.0,87.0
Hangzhou,2020-01-04,2.0,93.0,9.0,78.0
Hangzhou,2020-05-10,2.0,79.5,16.5,97.0
Hangzhou,2020-09-20,1.5,80.5,18.5,65.0
Hangzhou,2020-10-25,1.5,76.0,10.0,107.0
Hangzhou,2020-07-14,1.5,78.0,22.0,68.0
Hangzhou,2020-08-22,2.5,70.0,24.5,91.0
Hangzhou,2020-08-03,3.0,62.0,24.0,42.0
Hangzhou,2020-09-18,1.0,93.0,16.0,42.0
Hangzhou,2020-06-26,1.5,83.0,25.0,59.0
Hangzhou,2020-09-10,1.5,75.5,22.0,154.0
Hangzhou,2020-10-20,2.5,69.5,12.0,72.0
Hangzhou,2020-11-03,4.1,52.0,4.5,65.0
Hangzhou,2020-04-04,1.5,66.5,7.0,152.0
Hangzhou,2020-05-14,2.0,38.5,8.0,76.0
Hangzhou,2020-05-09,2.5,80.5,19.0,80.0
Hangzhou,2020-07-30,2.0,80.5,25.0,55.0
Hangzhou,2020-11-12,1.5,79.0,10.0,80.0
Hangzhou,2020-07-10,2.0,97.0,25.0,65.0
Hangzhou,2020-08-28,1.5,94.0,23.0,68.0
Hangzhou,2020-04-10,3.0,77.0,10.0,142.0
Hangzhou,2020-09-07,3.0,55.5,17.0,97.0
Hangzhou,2020-10-17,2.5,74.5,13.0,63.0
Hangzhou,2020-05-17,1.5,78.0,22.5,70.0
Hangzhou,2020-07-09,1.5,94.0,25.5,61.0
Hangzhou,2020-09-29,1.5,66.0,16.0,76.0
Hangzhou,2020-11-20,3.6,84.5,12.5,82.0
Hangzhou,2020-05-22,2.5,79.5,18.0,68.0
Hangzhou,2020-11-16,1.5,93.0,16.0,122.0
Hangzhou,2020-05-18,4.1,46.5,9.5,70.0
Hangzhou,2020-06-30,1.5,78.0,22.5,70.0
Hangzhou,2020-08-02,3.6,57.5,24.0,46.0
Hangzhou,2020-10-02,1.5,75.5,18.5,93.0
Hangzhou,2020-04-16,1.5,49.0,10.0,102.0
Hangzhou,2020-04-21,3.0,87.0,10.0,61.0
Hangzhou,2020-07-18,1.5,79.0,25.5,93.0
Hangzhou,2020-07-19,3.0,68.0,24.5,63.0
Hangzhou,2020-09-05,2.0,57.5,17.0,76.0
Hangzhou,2020-04-02,2.5,73.5,8.0,70.0
Hangzhou,2020-07-07,3.6,88.0,24.5,30.0
Hangzhou,2020-10-06,3.0,60.5,12.0,61.0
Hangzhou,2020-04-22,1.5,69.5,8.5,70.0
Hangzhou,2020-04-28,2.5,52.0,8.0,61.0
Hangzhou,2020-05-29,2.0,80.5,17.5,114.0
Hangzhou,2020-06-28,1.5,91.0,26.0,78.0
Hangzhou,2020-07-26,1.0,91.0,24.5,57.0
Hangzhou,2020-09-04,1.5,56.5,19.5,107.0
Hangzhou,2020-10-04,4.1,88.0,19.5,53.0
Hangzhou,2020-04-05,2.5,66.5,5.5,61.0
Hangzhou,2020-05-12,2.5,28.0,5.5,46.0
Hangzhou,2020-06-16,2.5,88.0,26.0,93.0
Hangzhou,2020-10-05,4.1,60.0,12.0,53.0
Hangzhou,2020-07-29,1.0,79.0,26.0,78.0
Hangzhou,2020-09-06,2.5,47.5,15.5,76.0
Hangzhou,2020-06-06,3.6,94.0,21.0,38.0
Hangzhou,2020-07-22,1.5,74.0,25.5,65.0
Hangzhou,2020-08-30,1.5,81.0,25.0,87.0
Hangzhou,2020-09-30,2.5,75.5,18.0,74.0
Hangzhou,2020-04-13,3.0,38.0,0.5,119.0
Hangzhou,2020-08-19,2.5,57.0,23.0,78.0
Hangzhou,2020-09-19,1.5,96.5,19.0,70.0
Hangzhou,2020-11-11,1.5,74.0,9.0,85.0
Hangzhou,2020-11-21,1.5,79.0,13.0,70.0
Hangzhou,2020-09-11,1.5,88.0,21.0,80.0
Hangzhou,2020-09-17,2.5,97.0,20.5,46.0
Hangzhou,2020-11-09,2.0,58.0,7.0,87.0
Hangzhou,2020-11-10,1.5,67.0,8.0,107.0
Hangzhou,2020-06-14,2.0,81.0,25.0,65.0
Hangzhou,2020-10-30,2.5,65.0,11.0,70.0
Hangzhou,2020-11-15,1.5,88.0,13.0,107.0
Hangzhou,2020-07-04,1.5,88.0,23.0,91.0
Hangzhou,2020-10-01,2.0,73.0,17.5,89.0
Hangzhou,2020-05-26,2.5,93.0,18.0,57.0
Hangzhou,2020-08-17,2.5,58.5,23.0,76.0
Hangzhou,2020-08-31,2.5,81.0,25.5,61.0
Hangzhou,2020-04-08,1.5,54.0,4.5,87.0
Hangzhou,2020-04-30,1.5,46.5,16.0,119.0
Hangzhou,2020-07-13,3.0,79.0,25.0,61.0
Hangzhou,2020-08-10,1.5,76.5,25.5,72.0
Hangzhou,2020-09-02,4.6,67.0,22.5,76.0
Hangzhou,2020-10-13,3.0,70.5,15.5,76.0
Hangzhou,2020-10-27,3.6,82.0,16.0,74.0
Hangzhou,2020-06-22,1.5,94.0,23.0,59.0
Hangzhou,2020-07-17,1.5,94.0,23.0,95.0
Hangzhou,2020-05-13,3.0,48.0,13.5,95.0
Hangzhou,2020-05-15,2.0,80.5,21.0,70.0
Hangzhou,2020-05-16,1.5,83.0,22.5,87.0
Hangzhou,2020-04-03,2.0,71.0,6.5,93.0
Hangzhou,2020-04-20,2.0,77.0,11.0,76.0
Hangzhou,2020-06-04,1.5,91.0,23.5,42.0
Hangzhou,2020-08-11,2.0,59.0,25.0,72.0
Hangzhou,2020-08-18,2.5,62.0,23.5,91.0
Hangzhou,2020-09-23,1.5,90.5,18.0,61.0
Hangzhou,2020-10-14,4.1,66.0,14.5,50.0
Hangzhou,2020-10-23,2.5,49.5,7.0,76.0
Hangzhou,2020-05-25,3.0,76.0,19.0,122.0
Hangzhou,2020-05-31,1.5,71.5,19.5,61.0
Hangzhou,2020-08-21,2.0,65.0,23.0,85.0
Hangzhou,2020-06-07,3.6,80.5,20.0,72.0
Hangzhou,2020-07-01,3.0,85.5,23.0,87.0
Hangzhou,2020-10-11,1.5,75.0,16.0,107.0
Hangzhou,2020-11-04,2.5,58.0,6.5,57.0
Hangzhou,2020-04-18,3.6,69.5,11.5,124.0
Hangzhou,2020-09-22,1.5,85.5,19.0,87.0
Hangzhou,2020-06-19,1.0,91.0,21.0,63.0
Hangzhou,2020-06-29,2.0,85.5,24.5,53.0
Hangzhou,2020-09-13,1.5,73.5,20.5,80.0
Hangzhou,2020-11-01,2.0,77.0,13.5,119.0
Hangzhou,2020-11-23,3.0,81.0,7.5,76.0
Hangzhou,2020-04-23,2.0,49.5,6.5,102.0
Hangzhou,2020-05-02,4.1,71.0,20.0,91.0
Hangzhou,2020-05-19,2.0,36.5,8.0,59.0
Hangzhou,2020-08-12,2.5,52.0,22.0,42.0
Hangzhou,2020-04-06,2.0,71.0,6.0,78.0
Hangzhou,2020-05-06,2.5,85.0,17.5,87.0
Hangzhou,2020-08-24,2.0,60.5,22.5,80.0
Hangzhou,2020-05-28,1.5,71.0,19.0,97.0
Hangzhou,2020-08-13,2.5,55.0,24.0,59.0
Hangzhou,2020-06-25,1.0,94.0,23.0,57.0
Hangzhou,2020-07-24,1.5,83.0,22.0,42.0
Hangzhou,2020-08-04,4.6,83.0,25.5,34.0
Hangzhou,2020-10-22,2.0,64.0,12.5,99.0
Hangzhou,2020-10-28,3.0,70.0,14.0,72.0
Hangzhou,2020-04-01,2.0,76.0,9.0,61.0
Hangzhou,2020-06-01,2.0,58.5,20.0,82.0
Hangzhou,2020-04-14,1.5,53.5,5.0,142.0
Hangzhou,2020-09-08,2.5,45.0,18.5,97.0
Hangzhou,2020-05-27,1.5,75.5,18.0,78.0
Hangzhou,2020-09-01,3.6,80.5,24.5,61.0
Hangzhou,2020-10-08,3.6,66.0,13.5,61.0
Hangzhou,2020-05-03,2.5,59.5,20.0,93.0
Hangzhou,2020-05-04,2.5,73.0,20.0,117.0
Hangzhou,2020-09-28,2.0,78.0,18.5,68.0
Hangzhou,2020-04-19,2.5,77.0,11.5,85.0
Hangzhou,2020-08-15,2.5,54.0,23.5,68.0
Hangzhou,2020-11-02,1.5,72.5,14.0,137.0
Hangzhou,2020-06-11,1.0,91.0,26.0,50.0
Hangzhou,2020-09-26,1.5,73.0,17.0,78.0
Hangzhou,2020-09-12,2.0,80.5,20.5,74.0
Hangzhou,2020-11-13,2.0,77.0,11.0,80.0
Hangzhou,2020-11-17,1.5,77.0,17.0,104.0
Hangzhou,2020-04-12,4.6,58.0,5.0,68.0
Hangzhou,2020-07-03,2.5,94.0,25.0,21.0
Hangzhou,2020-08-14,2.0,59.0,24.0,57.0
Hangzhou,2020-08-27,1.5,88.0,24.0,80.0
Hangzhou,2020-06-27,1.5,94.0,25.5,38.0
Hangzhou,2020-07-27,1.5,74.5,25.0,53.0
Hangzhou,2020-07-20,2.5,83.0,24.0,59.0
Hangzhou,2020-09-24,2.0,75.0,16.0,63.0
Hangzhou,2020-06-17,2.0,68.0,24.0,55.0
Hangzhou,2020-06-23,1.0,88.0,25.0,107.0
Hangzhou,2020-07-28,1.0,83.5,25.0,74.0
Hangzhou,2020-08-29,2.5,94.0,24.0,59.0
Hangzhou,2020-10-26,1.5,82.0,14.5,127.0
Hangzhou,2020-11-08,3.0,40.0,6.0,139.0
Hangzhou,2020-01-03,1.0,90.0,8.5,137.0
Hangzhou,2020-04-24,1.5,42.5,6.0,89.0
Hangzhou,2020-11-05,1.5,73.5,10.5,76.0
Hangzhou,2020-11-14,2.5,79.0,11.0,78.0
Hangzhou,2020-06-18,4.1,70.0,23.0,38.0
Hangzhou,2020-10-12,2.0,73.0,16.0,82.0
Hangzhou,2020-06-20,2.0,96.5,19.5,46.0
Hangzhou,2020-03-31,1.5,96.5,11.0,65.0
Hangzhou,2020-06-12,2.0,70.0,25.5,61.0
Hangzhou,2020-10-03,2.0,83.0,19.5,80.0
Hangzhou,2020-10-24,1.5,58.0,6.5,82.0
Hangzhou,2020-11-06,1.5,66.0,12.5,104.0
Hangzhou,2020-11-22,4.6,84.0,9.0,30.0
Hangzhou,2020-04-29,1.5,61.5,11.5,97.0
Hangzhou,2020-06-21,1.5,97.0,21.0,53.0
Hangzhou,2020-10-09,2.5,64.0,14.0,68.0
Hangzhou,2020-10-16,3.0,93.0,15.0,53.0
Hangzhou,2020-10-21,2.0,77.0,14.0,72.0
Hangzhou,2020-11-19,3.0,75.5,15.0,95.0
Hangzhou,2020-06-09,2.5,83.0,23.0,72.0
Hangzhou,2020-08-05,4.1,68.0,25.0,53.0
Hangzhou,2020-05-20,2.0,53.0,13.5,104.0
Hangzhou,2020-09-15,0.5,94.0,22.0,74.0
Hangzhou,2020-07-21,1.0,84.0,26.0,74.0
Hangzhou,2020-08-16,2.0,57.0,23.0,63.0
Hangzhou,2020-04-07,1.5,58.0,6.5,99.0
Hangzhou,2020-05-01,1.0,76.0,19.5,137.0
Hangzhou,2020-10-10,1.5,70.5,14.5,87.0
Hangzhou,2020-04-09,1.5,60.0,5.5,139.0
Hangzhou,2020-04-25,2.0,40.0,7.5,82.0
Hangzhou,2020-07-25,1.5,88.0,21.5,53.0
Hangzhou,2020-08-09,2.5,66.0,25.0,65.0
Hangzhou,2020-04-26,1.5,57.0,11.0,119.0
Hangzhou,2020-07-02,2.5,85.5,24.0,63.0
Hangzhou,2020-10-19,2.5,70.0,12.5,85.0
Hangzhou,2020-09-25,2.0,69.0,17.5,82.0
Hangzhou,2020-10-18,2.0,67.5,12.5,95.0
